Snapshot_Date,SKU,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value,Total_Pipeline_Stock,Is_Below_Reorder_Point,Is_Below_Safety_Stock,Stock_Status,Average_Forecast_Demand,Stock_Coverage_Weeks,Lead_Time_Weeks,Lead_Time_Demand,Available_Stock,Stockout_Gap,Stockout_Risk,Excess_Stock,Overstock_Risk,Overall_Risk,Recommendation,Risk_Score
2024-08-01,SKU035,220,377,12,127,413,1286621.6,597,1,0,Reorder Needed (<= Reorder Point),125.03438379015351,1.7595160093660978,1.7142857142857142,214.34465792597743,597,-255.65534207402254,LOW,-1280.412605481842,LOW,LOW,REORDER SOON,0
2024-08-01,SKU036,351,202,4,75,151,526450.86,553,0,0,Healthy (> Reorder Point),28.401220974970112,12.358623606687013,0.5714285714285714,16.22926912855435,553,-461.77073087144566,LOW,10.185348300358669,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-08-01,SKU037,1066,818,14,365,1013,6019147.68,1884,0,0,Healthy (> Reorder Point),148.2476501285819,7.190670469821342,2.0,296.4953002571638,1884,-1222.5046997428362,LOW,-712.971801542983,LOW,LOW,HEALTHY,0
2024-08-01,SKU038,220,369,12,64,193,704640.2,589,0,0,Healthy (> Reorder Point),46.60615974096913,4.72040608414705,1.7142857142857142,79.89627384166137,589,-445.10372615833865,LOW,-339.2739168916296,LOW,LOW,HEALTHY,0
2024-08-01,SKU039,96,13,4,27,46,293188.8,109,0,0,Healthy (> Reorder Point),18.63885467149666,5.150531064916094,0.5714285714285714,10.65077409799809,109,-71.3492259020019,LOW,-127.66625605795991,LOW,LOW,HEALTHY,0
2024-08-01,SKU040,47,64,3,27,44,54733.85,111,0,0,Healthy (> Reorder Point),90.19968398617831,0.5210661270964321,0.42857142857142855,38.657007422647844,111,-45.34299257735216,LOW,-1035.3962078341397,LOW,LOW,HEALTHY,0
2024-08-01,SKU041,123,254,3,106,156,697745.79,377,1,0,Reorder Needed (<= Reorder Point),64.96817258818683,1.8932347194011288,0.42857142857142855,27.843502537794354,377,-243.15649746220564,LOW,-656.618071058242,LOW,LOW,REORDER SOON,0
2024-08-01,SKU042,188,97,7,45,96,1459090.56,285,0,0,Healthy (> Reorder Point),136.1102257325676,1.3812334744737442,1.0,136.1102257325676,285,-103.88977426743239,LOW,-1445.3227087908112,LOW,LOW,HEALTHY,0
2024-08-01,SKU043,444,39,11,64,300,1657252.2,483,0,0,Healthy (> Reorder Point),130.258832688137,3.408598026231477,1.5714285714285714,204.69245136707244,483,-214.3075486329276,LOW,-1119.1059922576442,LOW,LOW,HEALTHY,0
2024-08-01,SKU044,194,231,10,65,147,193423.82,425,0,0,Healthy (> Reorder Point),53.04250247248853,3.657444331564516,1.4285714285714286,75.77500353212648,425,-284.22499646787355,LOW,-442.5100296698623,LOW,LOW,HEALTHY,0
2024-08-01,SKU045,223,246,10,114,261,405485.36,469,1,0,Reorder Needed (<= Reorder Point),147.55999314681097,1.5112497313423698,1.4285714285714286,210.79999020972997,469,-144.20000979027003,LOW,-1547.7199177617317,LOW,LOW,REORDER SOON,0
2024-08-01,SKU046,108,455,14,93,262,511806.6,563,1,0,Reorder Needed (<= Reorder Point),54.18980348712668,1.992994863427701,2.0,108.37960697425336,563,-361.62039302574664,LOW,-542.2776418455202,LOW,LOW,REORDER SOON,0
2024-08-01,SKU047,177,71,4,40,65,1084749.81,248,0,0,Healthy (> Reorder Point),88.06846728987554,2.009799936876478,0.5714285714285714,50.32483845135745,248,-157.67516154864256,LOW,-879.8216074785064,LOW,LOW,HEALTHY,0
2024-08-01,SKU048,65,63,12,33,85,233916.8,128,1,0,Reorder Needed (<= Reorder Point),52.66637908493151,1.2341839543436028,1.7142857142857142,90.28522128845403,128,-4.714778711545975,LOW,-566.9965490191781,LOW,LOW,REORDER SOON,0
2024-08-01,SKU049,635,127,8,231,463,3356806.85,762,0,0,Healthy (> Reorder Point),147.86670983735698,4.294408124035867,1.1428571428571428,168.99052552840797,762,-362.00947447159206,LOW,-1139.4005180482836,LOW,LOW,HEALTHY,0
2024-08-01,SKU050,360,104,6,83,186,1250103.6,464,0,0,Healthy (> Reorder Point),35.23463894720143,10.217218361154615,0.8571428571428571,30.201119097601225,464,-350.79888090239876,LOW,-62.81566736641719,LOW,LOW,HEALTHY,0
2024-09-01,SKU001,374,550,6,176,355,1365589.94,924,0,0,Healthy (> Reorder Point),84.35095557248381,4.433856112970969,0.8571428571428571,72.30081906212898,924,-675.699180937871,LOW,-638.2114668698057,LOW,LOW,HEALTHY,0
2024-09-01,SKU002,512,183,7,70,192,2895155.2,695,0,0,Healthy (> Reorder Point),60.610605206310034,8.447366566580609,1.0,60.610605206310034,695,-564.3893947936899,LOW,-215.32726247572043,LOW,LOW,HEALTHY,0
2024-09-01,SKU003,304,237,8,55,141,1869244.32,541,0,0,Healthy (> Reorder Point),34.20813909588409,8.886773967677685,1.1428571428571428,39.09501610958182,541,-446.9049838904182,LOW,-106.49766915060911,LOW,LOW,HEALTHY,0
2024-09-01,SKU004,368,164,5,99,186,457379.84,532,0,0,Healthy (> Reorder Point),27.974245966626015,13.154956899965537,0.7142857142857143,19.981604261875724,532,-413.01839573812424,LOW,32.309048400487825,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-09-01,SKU005,641,565,13,138,390,4764187.63,1206,0,0,Healthy (> Reorder Point),101.36967098364632,6.323390357096165,1.8571428571428572,188.2579603982003,1206,-879.7420396017997,LOW,-575.4360518037558,LOW,LOW,HEALTHY,0
2024-09-01,SKU006,246,180,14,60,288,1630094.4,426,1,0,Reorder Needed (<= Reorder Point),37.22048017150538,6.609264546466773,2.0,74.44096034301076,426,-291.5590396569892,LOW,-200.64576205806452,LOW,LOW,REORDER SOON,0
2024-09-01,SKU007,296,417,9,118,279,1346216.88,713,0,0,Healthy (> Reorder Point),148.4626504518179,1.9937674499221198,1.2857142857142858,190.88055058090873,713,-404.11944941909127,LOW,-1485.5518054218146,LOW,LOW,HEALTHY,0
2024-09-01,SKU008,125,180,12,192,480,833017.5,305,1,1,Critical (<= Safety Stock),97.15146048182743,1.2866507552234046,1.7142857142857142,166.54536082598986,305,53.54536082598986,HIGH,-1040.8175257819291,LOW,HIGH,REORDER NOW,60
2024-09-01,SKU009,193,131,13,41,144,578532.94,324,0,0,Healthy (> Reorder Point),61.66929685639556,3.129596247050196,1.8571428571428572,114.52869416187748,324,-168.47130583812253,LOW,-547.0315622767467,LOW,LOW,HEALTHY,0
2024-09-01,SKU010,37,39,6,16,34,265352.53,76,0,0,Healthy (> Reorder Point),99.10270304793268,0.3733500586972318,0.8571428571428571,84.94517404108515,76,24.945174041085153,HIGH,-1152.2324365751922,LOW,HIGH,REORDER NOW,60
2024-09-01,SKU011,536,391,11,122,365,2072760.24,927,0,0,Healthy (> Reorder Point),18.21293984749243,29.429625556787688,1.5714285714285714,28.62033404605953,927,-776.3796659539405,LOW,317.4447218300909,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-09-01,SKU012,51,28,3,15,25,73732.74,79,0,0,Healthy (> Reorder Point),152.60360509957462,0.3341991820358519,0.42857142857142855,65.40154504267484,79,1.4015450426748401,HIGH,-1780.2432611948955,LOW,HIGH,REORDER NOW,60
2024-09-01,SKU013,138,299,14,56,164,1069251.6,437,1,0,Reorder Needed (<= Reorder Point),82.29389569333014,1.676916602833578,2.0,164.58779138666029,437,-216.41220861333971,LOW,-849.5267483199617,LOW,LOW,REORDER SOON,0
2024-09-01,SKU014,94,291,13,123,331,293379.64,385,1,1,Critical (<= Safety Stock),126.68761064142299,0.741982578439007,1.8571428571428572,235.27699119121414,385,-26.723008808785835,LOW,-1426.2513276970758,LOW,LOW,REORDER SOON,0
2024-09-01,SKU015,327,205,4,106,171,411003.03,532,0,0,Healthy (> Reorder Point),21.863857921842072,14.956189395711625,0.5714285714285714,12.493633098195469,532,-413.50636690180454,LOW,64.63370493789512,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-09-01,SKU016,93,5,13,36,149,186795.15,98,1,0,Reorder Needed (<= Reorder Point),81.77833745970412,1.1372204778047157,1.8571428571428572,151.87405528230767,98,89.87405528230767,HIGH,-888.3400495164494,LOW,HIGH,REORDER NOW,60
2024-09-01,SKU017,197,199,4,76,123,1320542.22,396,0,0,Healthy (> Reorder Point),83.9279095755806,2.3472525527708186,0.5714285714285714,47.95880547176034,396,-272.04119452823966,LOW,-810.1349149069672,LOW,LOW,HEALTHY,0
2024-09-01,SKU018,341,456,10,93,254,910756.44,797,0,0,Healthy (> Reorder Point),149.6531105639159,2.2786028216524175,1.4285714285714286,213.79015794845128,797,-490.2098420515487,LOW,-1454.8373267669908,LOW,LOW,HEALTHY,0
2024-09-01,SKU019,100,136,4,43,72,325296.0,236,0,0,Healthy (> Reorder Point),95.61862243779252,1.04582138343457,0.5714285714285714,54.63921282159573,236,-138.36078717840428,LOW,-1047.4234692535103,LOW,LOW,HEALTHY,0
2024-09-01,SKU020,627,424,6,173,386,3473166.18,1051,0,0,Healthy (> Reorder Point),84.59106805499508,7.412130079648236,0.8571428571428571,72.50662976142435,1051,-805.4933702385756,LOW,-388.0928166599409,LOW,LOW,HEALTHY,0
2024-09-01,SKU021,184,10,3,25,41,56499.04,194,0,0,Healthy (> Reorder Point),50.40102463578332,3.650719431393566,0.42857142857142855,21.600439129621424,194,-147.3995608703786,LOW,-420.81229562939984,LOW,LOW,HEALTHY,0
2024-09-01,SKU022,393,426,13,74,222,2123217.87,819,0,0,Healthy (> Reorder Point),58.31515299485604,6.739243229537037,1.8571428571428572,108.2995698475898,819,-636.7004301524103,LOW,-306.7818359382725,LOW,LOW,HEALTHY,0
2024-09-01,SKU023,73,269,11,51,149,277881.8,342,1,0,Reorder Needed (<= Reorder Point),87.54378131244553,0.8338684816396212,1.5714285714285714,137.56879920527155,342,-153.43120079472845,LOW,-977.5253757493465,LOW,LOW,REORDER SOON,0
2024-09-01,SKU024,152,125,12,72,237,202681.36,277,1,0,Reorder Needed (<= Reorder Point),76.4636135364613,1.9878736168742477,1.7142857142857142,131.08048034821937,277,-73.91951965178063,LOW,-765.5633624375355,LOW,LOW,REORDER SOON,0
2024-09-01,SKU025,606,242,9,240,537,2364006.0,848,0,0,Healthy (> Reorder Point),18.585355361227894,32.60631762060443,1.2857142857142858,23.895456893007292,848,-584.1045431069927,LOW,382.9757356652653,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-09-01,SKU026,160,96,7,19,57,988598.4,256,0,0,Healthy (> Reorder Point),133.0415205457043,1.2026320756386315,1.0,133.0415205457043,256,-103.95847945429571,LOW,-1436.4982465484513,LOW,LOW,HEALTHY,0
2024-09-01,SKU027,350,44,13,82,296,1604351.0,394,0,0,Healthy (> Reorder Point),145.90675541794133,2.3987922903051717,1.8571428571428572,270.9696886333196,394,-41.030311366680394,LOW,-1400.881065015296,LOW,LOW,HEALTHY,0
2024-09-01,SKU028,315,95,6,71,176,153984.6,410,0,0,Healthy (> Reorder Point),31.106388794354906,10.126537094436538,0.8571428571428571,26.662618966589918,410,-312.3373810334101,LOW,-58.2766655322589,LOW,LOW,HEALTHY,0
2024-09-01,SKU029,378,423,11,177,469,1291285.8,801,1,0,Reorder Needed (<= Reorder Point),92.13179246289059,4.102818255188654,1.5714285714285714,144.77853101311376,801,-479.22146898688624,LOW,-727.581509554687,LOW,LOW,REORDER SOON,0
2024-09-01,SKU030,185,64,6,46,84,381660.55,249,0,0,Healthy (> Reorder Point),29.57372506362793,6.255552846385504,0.8571428571428571,25.348907197395366,249,-177.65109280260464,LOW,-169.88470076353514,LOW,LOW,HEALTHY,0
2024-09-01,SKU031,43,144,6,41,74,108590.05,187,1,0,Reorder Needed (<= Reorder Point),112.061080321504,0.3837193062625553,0.8571428571428571,96.05235456128914,187,-49.94764543871088,LOW,-1301.732963858048,LOW,LOW,REORDER SOON,0
2024-09-01,SKU032,96,375,13,60,196,438432.0,471,1,0,Reorder Needed (<= Reorder Point),54.992586929301225,1.7456898349484473,1.8571428571428572,102.12909001155943,471,-308.8709099884406,LOW,-563.9110431516146,LOW,LOW,REORDER SOON,0
2024-09-01,SKU033,336,273,12,65,192,1142232.0,609,0,0,Healthy (> Reorder Point),102.66265597604806,3.2728551273638513,1.7142857142857142,175.99312453036808,609,-368.00687546963195,LOW,-895.9518717125766,LOW,LOW,HEALTHY,0
2024-09-01,SKU034,137,39,14,34,104,211533.48,176,0,0,Healthy (> Reorder Point),118.43921646150007,1.156711468490112,2.0,236.87843292300013,176,94.8784329230001,HIGH,-1284.2705975380009,LOW,HIGH,REORDER NOW,60
2024-09-01,SKU035,676,349,13,90,343,3953437.28,1025,0,0,Healthy (> Reorder Point),125.03438379015351,5.406512828779464,1.8571428571428572,232.20671275314226,1025,-702.7932872468577,LOW,-824.4126054818421,LOW,LOW,HEALTHY,0
2024-09-01,SKU036,296,578,11,119,311,443958.56,874,1,0,Reorder Needed (<= Reorder Point),28.401220974970112,10.422087144100729,1.5714285714285714,44.63049010352446,874,-710.3695098964755,LOW,-44.81465169964133,LOW,LOW,REORDER SOON,0
2024-09-01,SKU037,1296,275,4,251,413,7317838.08,1571,0,0,Healthy (> Reorder Point),148.2476501285819,8.742128451114878,0.5714285714285714,84.71294293061823,1571,-1235.2870570693817,LOW,-482.97180154298303,LOW,LOW,HEALTHY,0
2024-09-01,SKU038,344,177,6,63,122,1101801.04,521,0,0,Healthy (> Reorder Point),46.60615974096913,7.38099860430266,0.8571428571428571,39.948136920830684,521,-418.0518630791693,LOW,-215.2739168916296,LOW,LOW,HEALTHY,0
2024-09-01,SKU039,79,57,9,40,85,241269.95,136,1,0,Reorder Needed (<= Reorder Point),18.63885467149666,4.238457855503869,1.2857142857142858,23.964241720495707,136,-72.0357582795043,LOW,-144.6662560579599,LOW,LOW,REORDER SOON,0
2024-09-01,SKU040,149,27,8,17,63,173517.95,176,0,0,Healthy (> Reorder Point),90.19968398617831,1.6518904880291145,1.1428571428571428,103.08535312706093,176,-55.91464687293907,LOW,-933.3962078341397,LOW,LOW,HEALTHY,0
2024-09-01,SKU041,168,457,10,88,236,953018.64,625,1,0,Reorder Needed (<= Reorder Point),64.96817258818683,2.585881567962517,1.4285714285714286,92.8116751259812,625,-444.1883248740188,LOW,-611.618071058242,LOW,LOW,REORDER SOON,0
2024-09-01,SKU042,228,132,8,38,95,1769535.36,360,0,0,Healthy (> Reorder Point),136.1102257325676,1.6751129371277325,1.1428571428571428,155.554543694363,360,-166.445456305637,LOW,-1405.3227087908112,LOW,LOW,HEALTHY,0
2024-09-01,SKU043,188,117,5,125,222,701719.4,305,1,0,Reorder Needed (<= Reorder Point),130.258832688137,1.443280245341256,0.7142857142857143,93.04202334866929,305,-86.95797665133071,LOW,-1375.1059922576442,LOW,LOW,REORDER SOON,0
2024-09-01,SKU044,73,164,10,37,105,72783.19,237,1,0,Reorder Needed (<= Reorder Point),53.04250247248853,1.3762548257948952,1.4285714285714286,75.77500353212648,237,-124.22499646787352,LOW,-563.5100296698623,LOW,LOW,REORDER SOON,0
2024-09-01,SKU045,466,218,6,47,129,847337.12,684,0,0,Healthy (> Reorder Point),147.55999314681097,3.158037555181813,0.8571428571428571,126.47999412583796,684,-510.52000587416205,LOW,-1304.7199177617317,LOW,LOW,HEALTHY,0
2024-09-01,SKU046,147,273,10,89,211,696625.65,420,1,0,Reorder Needed (<= Reorder Point),54.18980348712668,2.712687452998815,1.4285714285714286,77.41400498160955,420,-253.58599501839046,LOW,-503.2776418455202,LOW,LOW,REORDER SOON,0
2024-09-01,SKU047,99,8,4,25,49,606724.47,107,0,0,Healthy (> Reorder Point),88.06846728987554,1.1241253884224367,0.5714285714285714,50.32483845135745,107,-31.67516154864255,LOW,-957.8216074785064,LOW,LOW,HEALTHY,0
2024-09-01,SKU048,54,60,9,16,44,194330.88,114,0,0,Healthy (> Reorder Point),52.66637908493151,1.0253220543777624,1.2857142857142858,67.71391596634052,114,-30.286084033659478,LOW,-577.9965490191781,LOW,LOW,HEALTHY,0
2024-09-01,SKU049,471,170,9,215,457,2489852.01,641,0,0,Healthy (> Reorder Point),147.86670983735698,3.1853011439699106,1.2857142857142858,190.114341219459,641,-235.885658780541,LOW,-1303.4005180482836,LOW,LOW,HEALTHY,0
2024-09-01,SKU050,116,133,8,69,191,402811.16,249,1,0,Reorder Needed (<= Reorder Point),35.23463894720143,3.2922148052609317,1.1428571428571428,40.268158796801636,249,-139.73184120319837,LOW,-306.8156673664172,LOW,LOW,REORDER SOON,0
2024-10-01,SKU001,583,941,14,135,562,2128713.73,1524,0,0,Healthy (> Reorder Point),84.35095557248381,6.911599234925334,2.0,168.70191114496762,1524,-1220.2980888550323,LOW,-429.2114668698057,LOW,LOW,HEALTHY,0
2024-10-01,SKU002,357,371,7,90,211,2018692.2,728,0,0,Healthy (> Reorder Point),60.610605206310034,5.890058328650933,1.0,60.610605206310034,728,-577.3893947936899,LOW,-370.32726247572043,LOW,LOW,HEALTHY,0
2024-10-01,SKU003,275,48,9,55,148,1690928.25,323,0,0,Healthy (> Reorder Point),34.20813909588409,8.0390225036558,1.2857142857142858,43.98189312327955,323,-224.01810687672045,LOW,-135.4976691506091,LOW,LOW,HEALTHY,0
2024-10-01,SKU004,143,0,13,63,294,177731.84,143,1,0,Reorder Needed (<= Reorder Point),27.974245966626015,5.111844664932261,1.8571428571428572,51.95217108087689,143,-28.047828919123106,LOW,-192.69095159951218,LOW,LOW,REORDER SOON,0
2024-10-01,SKU005,599,300,10,85,278,4452025.57,899,0,0,Healthy (> Reorder Point),101.36967098364632,5.909065247894856,1.4285714285714286,144.81381569092332,899,-669.1861843090767,LOW,-617.4360518037558,LOW,LOW,HEALTHY,0
2024-10-01,SKU006,307,213,3,124,174,2034304.8,520,0,0,Healthy (> Reorder Point),37.22048017150538,8.248147218558127,0.42857142857142855,15.951634359216591,520,-380.0483656407834,LOW,-139.64576205806452,LOW,LOW,HEALTHY,0
2024-10-01,SKU007,290,85,6,121,227,1318928.7,375,0,0,Healthy (> Reorder Point),148.4626504518179,1.9533532448561308,0.8571428571428571,127.25370038727247,375,-126.74629961272751,LOW,-1491.5518054218146,LOW,LOW,HEALTHY,0
2024-10-01,SKU008,717,337,5,129,243,4778188.38,1054,0,0,Healthy (> Reorder Point),97.15146048182743,7.380228731961449,0.7142857142857143,69.39390034416245,1054,-855.6060996558376,LOW,-448.81752578192913,LOW,LOW,HEALTHY,0
2024-10-01,SKU009,224,279,9,60,145,671457.92,503,0,0,Healthy (> Reorder Point),61.66929685639556,3.6322775095297613,1.2857142857142858,79.28909595822287,503,-363.7109040417771,LOW,-516.0315622767467,LOW,LOW,HEALTHY,0
2024-10-01,SKU010,24,21,6,19,38,172120.56,45,1,0,Reorder Needed (<= Reorder Point),99.10270304793268,0.24217301104685307,0.8571428571428571,84.94517404108515,45,58.94517404108515,HIGH,-1165.2324365751922,LOW,HIGH,REORDER NOW,60
2024-10-01,SKU011,433,143,7,141,300,1674449.97,576,0,0,Healthy (> Reorder Point),18.21293984749243,23.774305720315425,1.0,18.21293984749243,576,-416.7870601525076,LOW,214.44472183009086,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-10-01,SKU012,99,73,12,14,48,143128.26,172,0,0,Healthy (> Reorder Point),152.60360509957462,0.6487395886578302,1.7142857142857142,261.60618017069936,172,103.60618017069936,HIGH,-1732.2432611948955,LOW,HIGH,REORDER NOW,60
2024-10-01,SKU013,273,65,3,29,52,2115258.6,338,0,0,Healthy (> Reorder Point),82.29389569333014,3.3173784969099045,0.42857142857142855,35.268812439998634,338,-273.73118756000133,LOW,-714.5267483199617,LOW,LOW,HEALTHY,0
2024-10-01,SKU014,228,47,14,108,335,711601.68,275,1,0,Reorder Needed (<= Reorder Point),126.68761064142299,1.7997024242988677,2.0,253.37522128284598,275,86.37522128284598,HIGH,-1292.2513276970758,LOW,HIGH,REORDER NOW,60
2024-10-01,SKU015,509,121,14,128,376,639757.01,630,0,0,Healthy (> Reorder Point),21.863857921842072,23.280429365190265,2.0,43.727715843684145,630,-458.2722841563159,LOW,246.63370493789512,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-10-01,SKU016,252,148,6,41,101,506154.6,400,0,0,Healthy (> Reorder Point),81.77833745970412,3.0815006495353585,0.8571428571428571,70.09571782260353,400,-288.90428217739645,LOW,-729.3400495164494,LOW,LOW,HEALTHY,0
2024-10-01,SKU017,317,68,4,84,128,2124933.42,385,0,0,Healthy (> Reorder Point),83.9279095755806,3.7770510620728404,0.5714285714285714,47.95880547176034,385,-253.04119452823966,LOW,-690.1349149069672,LOW,LOW,HEALTHY,0
2024-10-01,SKU018,491,220,13,100,308,1311382.44,711,0,0,Healthy (> Reorder Point),149.6531105639159,3.280920778391018,1.8571428571428572,277.92720533298666,711,-333.07279466701334,LOW,-1304.8373267669908,LOW,LOW,HEALTHY,0
2024-10-01,SKU019,133,87,5,48,83,432643.68,220,0,0,Healthy (> Reorder Point),95.61862243779252,1.3909424399679782,0.7142857142857143,68.29901602699466,220,-103.70098397300534,LOW,-1014.4234692535103,LOW,LOW,HEALTHY,0
2024-10-01,SKU020,674,413,4,103,235,3733515.16,1087,0,0,Healthy (> Reorder Point),84.59106805499508,7.967744296144994,0.5714285714285714,48.337753174282895,1087,-935.6622468257171,LOW,-341.0928166599409,LOW,LOW,HEALTHY,0
2024-10-01,SKU021,214,117,14,46,134,65710.84,331,0,0,Healthy (> Reorder Point),50.40102463578332,4.245945425642517,2.0,100.80204927156664,331,-184.19795072843334,LOW,-390.81229562939984,LOW,LOW,HEALTHY,0
2024-10-01,SKU022,123,292,12,80,208,664518.57,415,1,0,Reorder Needed (<= Reorder Point),58.31515299485604,2.1092287970306756,1.7142857142857142,99.96883370546749,415,-235.0311662945325,LOW,-576.7818359382725,LOW,LOW,REORDER SOON,0
2024-10-01,SKU023,322,27,13,60,180,1225725.2,349,0,0,Healthy (> Reorder Point),87.54378131244553,3.6781596039446303,1.8571428571428572,162.58130815168457,349,-126.41869184831543,LOW,-728.5253757493465,LOW,LOW,HEALTHY,0
2024-10-01,SKU024,141,317,14,65,244,188013.63,458,1,0,Reorder Needed (<= Reorder Point),76.4636135364613,1.8440143419688746,2.0,152.9272270729226,458,-240.0727729270774,LOW,-776.5633624375355,LOW,LOW,REORDER SOON,0
2024-10-01,SKU025,916,356,11,183,527,3573316.0,1272,0,0,Healthy (> Reorder Point),18.585355361227894,49.28611706348788,1.5714285714285714,29.20555842478669,1272,-1059.7944415752133,LOW,692.9757356652653,HIGH,HIGH,MARKDOWN / CLEAR,40
2024-10-01,SKU026,144,7,9,52,111,889738.56,151,0,0,Healthy (> Reorder Point),133.0415205457043,1.0823688680747685,1.2857142857142858,171.05338355876268,151,72.05338355876268,HIGH,-1452.4982465484513,LOW,HIGH,REORDER NOW,60
